artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,42,joint,0.0009943596570414536,0.6661210771045832,1.1046281346414513,,,,,,,,,5.104965865828501e-08,1.0,1.335100380451507e-08,0.18249128561422048,0.9866629645048853,0.05630764432520752,0.029559378680515003,8,12284.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,43,joint,0.0013487713701349083,0.690658776369054,1.1065991832810698,,,,,,,,,5.412311888088803e-08,1.0,1.3648708519478e-08,0.18271642277039676,0.9867084047880518,0.056545468069702745,0.029592676020889396,8,12616.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,44,joint,0.0012857704277848825,0.7186164625980314,1.0810930759440507,,,,,,,,,5.1299790974750853e-08,1.0,1.3330304999060965e-08,0.18346599588193088,0.9871145228305495,0.057432174817266236,0.029679531007107483,8,12948.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,45,joint,0.0011046291374989241,0.7214195783504384,1.0811183244172795,,,,,,,,,5.867065205822096e-08,1.0,1.412200203095567e-08,0.18386810874364462,0.9878364693687622,0.059143420892307556,0.029682694923087775,8,13280.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,46,joint,0.0010070101299175169,0.7052765979144195,1.0841297876149427,,,,,,,,,5.083077569030954e-08,1.0,1.3412911188687215e-08,0.1855097486671195,0.9872893080653915,0.059302289936556875,0.029994581702602916,8,13612.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,47,joint,0.0007533561905122962,0.7614867124233642,1.080946672548998,,,,,,,,,5.611435694153859e-08,1.0,1.382602733774109e-08,0.18402975007712122,0.9868290079645363,0.05822856378663017,0.02979629971535809,8,13944.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,48,joint,0.0010550172588979427,0.8208041272664216,1.103312942609427,,,,,,,,,5.039356952078192e-08,1.0,1.325736176260326e-08,0.18485415520438228,0.9867164004279907,0.05871397104248943,0.029938496716589814,8,14276.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,49,joint,0.0008536572741032144,0.7514045010600426,1.0811133432750277,,,,,,,,,5.1247978348272455e-08,1.0,1.3214962907092428e-08,0.1850574214056314,0.9865498076002281,0.05927242702209806,0.029986838686717563,8,14608.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,50,joint,0.000548502801459371,0.7437479325972292,1.1061731946667914,,,,,,,,,5.058651791432293e-08,1.0,1.3193071085403659e-08,0.18616757981748466,0.9860315854290882,0.05959379502448691,0.030213172244558852,8,14940.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,1,clean,0.5222055524228567,4.042766591881206,0.6526348559120031,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,2,clean,0.3174429670066001,1.4732119682121951,0.7564817311402132,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,3,clean,0.22829313057261597,1.4225039517573415,0.9564972202787974,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,4,clean,0.20038381881495737,1.056891941695797,0.9729180099566447,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,5,clean,0.08778190339287092,0.4402845562128174,1.1069998310118498,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,6,clean,0.20831982715964228,0.44905796690782496,1.1109551737158752,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,7,clean,0.18879293548279857,0.4759423927366783,1.0920529100068155,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
