artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,44,joint,0.0007979095781012298,0.6457200278328719,0.8410326086956522,,,,0.0007979095781012298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30373739585819015,0.0023741906714547607,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,45,joint,0.0006938246553698877,0.6687605829113825,0.8265398550724639,,,,0.0006938246553698877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27897638728819696,0.00023188663241875492,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,46,joint,0.0006292157383968406,0.6670118002659776,0.8120471014492754,,,,0.0006292157383968406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32387160518801356,0.0005066860434092676,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,47,joint,0.0004165191720124104,0.6895676572119529,0.8120471014492754,,,,0.0004165191720124104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31133419221424197,0.00493085530112084,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,48,joint,0.0006278170728463404,0.7212860281555773,0.8120471014492754,,,,0.0006278170728463404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29836623209068575,0.0011291942854468253,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,49,joint,0.000512707042693671,0.6634643619443625,0.8120471014492754,,,,0.000512707042693671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063212116080594,0.003548721780715014,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,50,joint,0.00033927920588003947,0.6736405515667332,0.8192934782608695,,,,0.00033927920588003947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773009156247219,0.0015403844709314337,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,1,clean,0.4880483987101589,1.947217364071754,0.5,,,,0.4880483987101589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,2,clean,0.2771149720906852,0.5741282899705868,0.6657608695652174,,,,0.2771149720906852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,3,clean,0.19255364763673888,1.5816002567969656,0.6521739130434783,,,,0.19255364763673888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\ce_x\journal_metrics.json,ce_x,4,clean,0.21686368785147747,0.9460419423477054,0.7355072463768115,,,,0.21686368785147747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
